Row.names	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	GeneSymbol	GeneName	Sample_10uninfected	Sample_11infected	Sample_14uninfected	Sample_1infected	Sample_2infected	Sample_5uninfected	Sample_7infected	Sample_9uninfected
ENSMUSG00000030814	35.6550834133714	-0.18611244540097	0.627101712637207	-0.296781912169071	0.766633015645102	0.984735202064134	Bcl7c	B cell CLL/lymphoma 7C	18	41	26	18	13	51	54	61
ENSMUSG00000090071	1.06644823677639	-0.676496827257671	2.2797291290225	-0.296744388903667	0.766661665134327	1	Cdk5r2	cyclin-dependent kinase 5, regulatory subunit 2 (p39)	1	0	0	0	4	5	0	1
ENSMUSG00000037344	207.548020626398	0.0970065172840604	0.32690910933011	0.29673849554955	0.766666164813957	0.984735202064134	Slc12a9	solute carrier family 12 (potassium/chloride transporters), member 9	266	220	94	126	214	257	288	271
ENSMUSG00000020897	3.77764628987967	-0.498526332082047	1.6800597859312	-0.296731304598028	0.76667165524271	0.984735202064134	Aurkb	aurora kinase B	9	8	0	0	1	1	0	12
ENSMUSG00000041229	288.784022182346	-0.135114198300162	0.455619933612401	-0.296550234817216	0.766809909337583	0.984735202064134	Phf8	PHD finger protein 8	480	29	109	492	372	378	396	427
ENSMUSG00000031129	546.906542026175	-0.119569292018114	0.403555136655142	-0.296289852755094	0.767008734577139	0.984735202064134	Slc9a9	solute carrier family 9 (sodium/hydrogen exchanger), member 9	1006	154	84	599	867	963	767	778
ENSMUSG00000057554	136.484225361536	-0.102696876094337	0.346680502089922	-0.296229166264733	0.767055076402459	0.984735202064134	Lgals8	lectin, galactose binding, soluble 8	197	110	69	186	75	219	166	138
ENSMUSG00000038668	8610.53179620486	-0.0564815607752533	0.190739885849895	-0.296118247757064	0.767139778890931	0.984735202064134	Lpar1	lysophosphatidic acid receptor 1	11405	6845	4675	11405	7730	11003	8592	10967
ENSMUSG00000084968	6.89709091604239	0.401794598850867	1.35740453592783	0.29600210417466	0.767228474469228	0.984735202064134	NA	NA	5	10	7	0	1	8	18	0
ENSMUSG00000045751	29.1784380413204	-0.255216990519934	0.862348798600388	-0.295955639915261	0.767263958767729	0.984735202064134	Mms22l	MMS22-like, DNA repair protein	48	5	2	2	72	69	46	44
ENSMUSG00000059195	0.788126691117861	-0.598404680638891	2.02239355120577	-0.295889333845094	0.767314596907214	1	NA	NA	1	0	0	1	1	2	1	2
ENSMUSG00000024966	227.874096143573	0.215937062133343	0.729858119553555	0.295861697428849	0.767335703212386	0.984735202064134	Stip1	stress-induced phosphoprotein 1	75	109	101	453	64	351	449	418
ENSMUSG00000041729	78.8686124315188	-0.106051338293103	0.358542175111513	-0.295784835522122	0.767394404598334	0.984735202064134	Coro2b	coronin, actin binding protein, 2B	111	68	31	56	105	141	81	91
ENSMUSG00000039620	21.5728450067315	-0.164179576116	0.555450399280056	-0.295579184619906	0.767551471965261	0.984735202064134	6430573F11Rik	RIKEN cDNA 6430573F11 gene	30	17	18	26	22	27	17	15
ENSMUSG00000021477	67.3753769070914	-0.133341707927187	0.451296839501826	-0.295463420648768	0.767639891737575	0.984735202064134	Ctsl	cathepsin L	119	61	14	52	53	131	94	78
ENSMUSG00000024667	6.01588481828465	0.345395395609429	1.16920930272738	0.295409380342539	0.767681168409405	0.984735202064134	Tmem216	transmembrane protein 216	3	0	3	7	19	1	6	16
ENSMUSG00000036896	23.1539295044544	-0.266880784922368	0.903770500759091	-0.295297074531876	0.767766951120614	0.984735202064134	C1qc	complement component 1, q subcomponent, C chain	19	0	26	10	71	32	19	14
ENSMUSG00000003382	277.896224339716	0.0717384192294991	0.242969694165436	0.295256655262747	0.767797825326173	0.984735202064134	Etv3	ets variant 3	277	152	138	453	326	388	299	389
ENSMUSG00000079608	1.18840662679466	0.585558624756449	1.98328636949778	0.295246633951671	0.767805480148459	1	Stard6	StAR-related lipid transfer (START) domain containing 6	0	0	0	1	4	4	2	1
ENSMUSG00000063628	24.8232955880096	0.141492850186267	0.479341105502078	0.295181966583198	0.767854877145252	0.984735202064134	NA	NA	33	18	15	22	32	27	37	24
ENSMUSG00000036333	1362.62300389063	-0.0543566665613795	0.184291010194428	-0.294950179631838	0.768031938319169	0.984735202064134	Kidins220	kinase D-interacting substrate 220	1631	752	539	1749	1482	2175	1784	2028
ENSMUSG00000029577	870.129766671216	-0.0738667243504545	0.250454150117507	-0.294931125380825	0.768046494327907	0.984735202064134	Ube3b	ubiquitin protein ligase E3B	1037	323	341	984	1311	1383	1175	1347
ENSMUSG00000019338	644.173736283127	0.10289530885711	0.349014527656653	0.294816693012658	0.768133913735526	0.984735202064134	Zfp687	zinc finger protein 687	829	276	125	814	621	1154	1256	939
ENSMUSG00000098889	1.80324462029181	-0.587405497094635	1.99247797405053	-0.294811538568978	0.768137851488144	1	NA	NA	9	0	0	0	4	2	3	0
ENSMUSG00000040652	18.8551219020394	-0.206659089932188	0.701018275340752	-0.294798434223037	0.768147862619242	0.984735202064134	Oaz2	ornithine decarboxylase antizyme 2	41	27	6	9	9	26	18	20
ENSMUSG00000007033	2.09696229026875	0.421597018454731	1.43029295448989	0.294762703774272	0.768175159272059	1	Hspa1l	heat shock protein 1-like	5	1	0	1	4	3	5	1
ENSMUSG00000052229	14.9819609200649	-0.377759109415912	1.28199223938031	-0.294665675666268	0.768249286367797	0.984735202064134	Gpr17	G protein-coupled receptor 17	8	22	25	21	0	3	0	11
ENSMUSG00000075705	37.5362206014649	-0.14328254635357	0.486433963909067	-0.294557035454775	0.768332287340915	0.984735202064134	Msrb1	methionine sulfoxide reductase B1	50	39	24	21	51	43	28	48
ENSMUSG00000028603	102.871612655691	-0.117757589029516	0.399848049271306	-0.294505848519507	0.768371395010117	0.984735202064134	Scp2	sterol carrier protein 2, liver	100	114	64	84	71	187	109	104
ENSMUSG00000077167	7.83715246834551	0.298715103351882	1.01448867549916	0.294448928377545	0.768414883636801	0.984735202064134	NA	NA	14	1	0	12	23	8	5	14
ENSMUSG00000033863	987.167673703516	0.0471938344686614	0.160278553153438	0.294448842593942	0.768414949178492	0.984735202064134	Klf9	Kruppel-like factor 9	1135	671	449	1285	1110	1532	1171	1222
ENSMUSG00000020594	171.794535670363	0.0998034805525363	0.339074714399777	0.294340675709796	0.768497593801756	0.984735202064134	Pum2	pumilio RNA-binding family member 2	197	52	65	259	286	278	209	222
ENSMUSG00000024197	16.182448619946	0.220439670811568	0.749168802689613	0.294245662686648	0.768570190422917	0.984735202064134	Plin3	perilipin 3	8	18	1	14	19	40	19	27
ENSMUSG00000027363	49.3092995013956	0.165208006591293	0.561472556300383	0.294240572824913	0.768574079491956	0.984735202064134	Usp8	ubiquitin specific peptidase 8	58	7	12	98	89	92	49	62
ENSMUSG00000095280	6.91397844689865	0.296925782057664	1.00948288420505	0.294136519502743	0.768653585983861	0.984735202064134	NA	NA	5	9	8	6	11	2	2	5
ENSMUSG00000036882	8.86436201887134	0.300513877407967	1.02222831909751	0.293979213639161	0.768773787029085	0.984735202064134	Arhgap33	Rho GTPase activating protein 33	10	0	7	12	15	13	19	1
ENSMUSG00000005774	26.9865085352683	0.293933267792095	0.999918001874819	0.293957371745461	0.768790477364325	0.984735202064134	Rfx5	regulatory factor X, 5 (influences HLA class II expression)	41	0	0	15	83	37	46	48
ENSMUSG00000097222	6.00914343364343	-0.293850351578759	0.999709075914075	-0.293935864601489	0.768806912007538	0.984735202064134	1010001N08Rik	RIKEN cDNA 1010001N08 gene	7	0	5	10	11	5	4	10
ENSMUSG00000022040	13.7346219624139	-0.315972402750334	1.07500539634318	-0.293926341044585	0.768814189448645	0.984735202064134	Ephx2	epoxide hydrolase 2, cytoplasmic	25	0	7	24	0	18	34	18
ENSMUSG00000044328	74.2710000141655	-0.119403273995271	0.406451126702809	-0.293770311239848	0.768933422771777	0.984735202064134	Trp53i13	transformation related protein 53 inducible protein 13	94	55	44	39	136	94	66	99
ENSMUSG00000021189	135.479100877618	0.108935077303527	0.370856000599729	0.293739556936825	0.768956924937771	0.984735202064134	Atxn3	ataxin 3	166	50	61	113	283	225	187	131
ENSMUSG00000057411	79.7647572131157	-0.122723492120778	0.417816278071868	-0.293725971345876	0.768967306993665	0.984735202064134	Fam173a	family with sequence similarity 173, member A	115	80	64	61	69	74	88	74
ENSMUSG00000050428	70.0628844844794	-0.144395192026566	0.491728805640693	-0.293648023809441	0.769026874999282	0.984735202064134	Fbxo46	F-box protein 46	98	61	12	97	32	116	79	136
ENSMUSG00000008384	38.9349046901055	0.150438447373543	0.512394194204875	0.293599047520418	0.769064303689947	0.984735202064134	Sertad1	SERTA domain containing 1	19	29	15	58	26	66	59	69
ENSMUSG00000041000	440.719171600499	-0.104108480073781	0.354687942330728	-0.293521339884472	0.769123690573165	0.984735202064134	Trim62	tripartite motif-containing 62	442	122	275	580	878	543	348	675
ENSMUSG00000025145	8.36918063211938	-0.406114993019202	1.38474374576217	-0.293278084311314	0.769309603714321	0.984735202064134	Lrrc45	leucine rich repeat containing 45	4	0	0	0	19	10	16	36
ENSMUSG00000037992	2418.3533658208	0.0517506763538036	0.176490793013195	0.293220260786831	0.769353798499488	0.984735202064134	Rara	retinoic acid receptor, alpha	3216	1236	1022	3101	3393	2959	3016	3495
ENSMUSG00000084950	3.40327764676513	-0.396305446346982	1.35159375274545	-0.293213434541244	0.769359015879777	0.984735202064134	Gm5577	predicted gene 5577	2	6	5	1	1	4	1	1
ENSMUSG00000037730	145.359495285508	0.126795784279946	0.432595215786947	0.293104915756611	0.769441959473591	0.984735202064134	Mynn	myoneurin	232	53	28	239	140	292	250	128
ENSMUSG00000033644	1.3894537355564	-0.637800296057933	2.17611472892123	-0.293091300555698	0.769452366095022	1	Piwil2	piwi-like RNA-mediated gene silencing 2	0	3	1	0	0	4	0	2
ENSMUSG00000021303	256.362836422886	0.10166084974369	0.34686380678687	0.293085781089161	0.769456584847296	0.984735202064134	Gng4	guanine nucleotide binding protein (G protein), gamma 4	395	98	61	277	459	315	359	414
ENSMUSG00000028416	791.873582536209	0.0569275212385436	0.194346999187811	0.292916903664309	0.769585668015062	0.984735202064134	Bag1	BCL2-associated athanogene 1	972	487	458	927	1157	818	882	1043
ENSMUSG00000034220	5527.87713143224	0.0486797740860559	0.166218256242527	0.292866591110352	0.769624126159291	0.984735202064134	Gpc1	glypican 1	7553	4350	2420	6573	5836	6429	6487	7900
ENSMUSG00000083439	0.656718612482401	-0.760529588685896	2.59741543035903	-0.292802444998478	0.769673159284728	1	NA	NA	1	0	1	0	0	0	2	1
ENSMUSG00000098019	9.69741306978659	-0.216370090417072	0.739104574300177	-0.292746247203168	0.769716117493975	0.984735202064134	NA	NA	11	6	5	9	17	9	6	21
ENSMUSG00000046916	1.01062159861717	0.677077411659036	2.3128908745919	0.292740751021599	0.769720318873208	1	Myct1	myc target 1	0	0	0	5	1	3	0	1
ENSMUSG00000028964	10.8713416365204	0.250576208852093	0.856162279859237	0.292673731075013	0.769771550659633	0.984735202064134	Park7	Parkinson disease (autosomal recessive, early onset) 7	12	3	1	5	14	20	33	17
ENSMUSG00000097462	44.1260623558455	0.142711267813528	0.487784310293182	0.292570434927994	0.769850514883046	0.984735202064134	9530026P05Rik	RIKEN cDNA 9530026P05 gene	32	15	13	75	71	80	48	74
ENSMUSG00000021243	5.4167659803103	-0.291152792664881	0.995199694569231	-0.292557156371421	0.769860665782385	0.984735202064134	Fcf1	FCF1 rRNA processing protein	9	0	2	10	5	8	8	9
ENSMUSG00000021532	62.8793565573467	0.11519752432753	0.39377693784062	0.292545127094658	0.769869861693772	0.984735202064134	Fastkd3	FAST kinase domains 3	97	50	37	77	96	59	47	60
ENSMUSG00000046658	41.1098415435862	-0.164872012408281	0.56364074219829	-0.292512588364804	0.769894736441681	0.984735202064134	Zfp316	zinc finger protein 316	61	17	32	42	94	51	17	31
ENSMUSG00000022185	440.451681767097	0.0857069013286674	0.293273377386365	0.292242351121272	0.770101332732917	0.984735202064134	Acin1	apoptotic chromatin condensation inducer 1	430	145	233	588	754	693	560	503
ENSMUSG00000035572	258.327780390526	-0.0827407577157293	0.283295902937135	-0.29206478758745	0.770237088884593	0.984735202064134	Dcaf10	DDB1 and CUL4 associated factor 10	349	239	122	267	176	364	321	347
ENSMUSG00000083460	5.99121332756835	-0.261176240797721	0.894378924183495	-0.292019672798257	0.770271582506268	0.984735202064134	NA	NA	7	7	2	5	3	9	6	12
ENSMUSG00000031575	36.6742248011588	-0.197695437211804	0.677008469501872	-0.292013240775649	0.770276500304363	0.984735202064134	Ash2l	ASH2 like histone lysine methyltransferase complex subunit	91	4	20	82	50	37	22	22
ENSMUSG00000068699	2090.89621078224	0.0526033961121615	0.18020092769464	0.29191523476117	0.770351434919711	0.984735202064134	Flnc	filamin C, gamma	2164	1553	1205	2727	2093	2545	2498	2821
ENSMUSG00000042834	175.890963862106	-0.1053189698354	0.360828675945201	-0.291880820058199	0.770377748635157	0.984735202064134	Nrep	neuronal regeneration related protein	215	191	111	153	107	186	201	253
ENSMUSG00000024259	47.4751494561244	0.162447178398863	0.556641574962999	0.291834432973609	0.770413216933084	0.984735202064134	Slc25a46	solute carrier family 25, member 46	34	46	37	57	15	65	82	39
ENSMUSG00000046761	48.6995704773628	0.15920632120004	0.545791880132917	0.291697855895673	0.770517648712942	0.984735202064134	Fam83h	family with sequence similarity 83, member H	47	24	16	121	60	66	19	85
ENSMUSG00000025613	8591.91997670965	0.0492359473226163	0.168833910688913	0.291623567337349	0.770574454182079	0.984735202064134	Cct8	chaperonin containing Tcp1, subunit 8 (theta)	11628	5869	4439	10345	11970	9173	8709	11377
ENSMUSG00000039356	7.43452874825056	-0.326487442851849	1.11956080318139	-0.291621001667876	0.770576416068199	0.984735202064134	Exosc2	exosome component 2	3	1	0	10	3	29	17	12
ENSMUSG00000021922	6.88171138156321	-0.352375927149833	1.20844878888575	-0.29159359535189	0.770597372900898	0.984735202064134	Itih4	inter alpha-trypsin inhibitor, heavy chain 4	15	0	0	11	1	11	17	14
ENSMUSG00000032013	8.9757620330233	0.356039623523657	1.22141587115289	0.291497459573367	0.770670886528716	0.984735202064134	Trim29	tripartite motif-containing 29	2	0	0	30	11	32	7	8
ENSMUSG00000026977	11.008121627999	-0.246539564634932	0.846386430992189	-0.291284873678707	0.770833455175855	0.984735202064134	March7	membrane-associated ring finger (C3HC4) 7	6	8	5	6	5	36	23	8
ENSMUSG00000032816	150.470396634819	-0.269872941103607	0.926619254620156	-0.291244693824363	0.770864182638225	0.984735202064134	Igdcc4	immunoglobulin superfamily, DCC subclass, member 4	422	172	34	203	10	200	121	136
ENSMUSG00000020263	13.9016924726147	-0.273171115564659	0.938044484483336	-0.291213391351177	0.770888121390493	0.984735202064134	Appl2	adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 2	16	4	4	18	1	48	34	6
ENSMUSG00000075585	20.9641997161125	-0.171520278761767	0.589007994058994	-0.291201953949352	0.770896868265898	0.984735202064134	NA	NA	35	11	12	44	13	26	16	23
ENSMUSG00000022557	129.398683768456	0.0873663123957946	0.300256493749325	0.290972266094382	0.771072530675776	0.984735202064134	Bop1	block of proliferation 1	119	55	68	187	181	170	166	190
ENSMUSG00000070047	2038.83197871335	0.0714032049919124	0.24539552989174	0.290971905736885	0.771072806281926	0.984735202064134	Fat1	FAT atypical cadherin 1	1614	959	872	2767	2389	3585	3077	2946
ENSMUSG00000081251	0.827717474968028	0.703230346607137	2.41705732221471	0.290944836162503	0.771093509530858	1	NA	NA	2	0	0	4	0	0	1	1
ENSMUSG00000039244	24.6358004663509	0.268777738237323	0.923811014633418	0.290944504860638	0.7710937629169	0.984735202064134	E130309D02Rik	RIKEN cDNA E130309D02 gene	16	50	25	1	17	27	19	8
ENSMUSG00000070025	22.8733039085165	-0.156419013195957	0.537746718140482	-0.290878601243447	0.771144167757315	0.984735202064134	NA	NA	42	10	14	35	29	29	20	18
ENSMUSG00000054364	12973.1980703945	0.0461281204217646	0.158607415728695	0.290832053531902	0.771179769268209	0.984735202064134	Rhob	ras homolog family member B	15566	9366	6314	15789	17230	15764	12815	18526
ENSMUSG00000070737	6.80404249236771	0.370200929370774	1.27290385166909	0.290831808612528	0.771179956593403	0.984735202064134	Tmem35b	transmembrane protein 35B	6	0	6	11	2	10	23	0
ENSMUSG00000035150	22.6941029064689	-0.148015121657029	0.509014576556457	-0.290787589342467	0.771213777669965	0.984735202064134	Eif2s3x	eukaryotic translation initiation factor 2, subunit 3, structural gene X-linked	36	12	15	26	31	19	23	30
ENSMUSG00000036613	15.690338258145	-0.644731550480145	2.21901718239296	-0.290548246131594	0.77139684669662	0.984735202064134	Eipr1	EARP complex and GARP complex interacting protein 1	5	4	0	0	0	31	52	65
ENSMUSG00000042719	50.6169319241247	-0.142787683383762	0.491443135742157	-0.290547721595766	0.771397247917989	0.984735202064134	Naa25	N(alpha)-acetyltransferase 25, NatB auxiliary subunit	30	26	45	35	67	48	79	83
ENSMUSG00000030650	8.41718703070603	-0.337814590633494	1.16310236920596	-0.290442698405057	0.771477582171807	0.984735202064134	Tmc5	transmembrane channel-like gene family 5	9	0	14	17	6	3	11	1
ENSMUSG00000022387	1147.58804901464	-0.0797061418022362	0.27448658994066	-0.290382644264944	0.771523519837228	0.984735202064134	Brd1	bromodomain containing 1	1107	605	423	1127	1045	1933	2069	2025
ENSMUSG00000018169	1.33316717805885	-0.577271978797818	1.98804180222184	-0.290372153217632	0.771531544915215	1	Mfng	MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase	1	0	1	1	4	5	0	0
ENSMUSG00000027011	88.9114313777002	-0.10506948197378	0.362030272961285	-0.29022291731116	0.771645704876705	0.984735202064134	Ube2e3	ubiquitin-conjugating enzyme E2E 3	107	81	53	104	59	146	98	88
ENSMUSG00000030590	3.35529311724161	0.347466348217697	1.19731148251043	0.290205475595336	0.771659047468451	0.984735202064134	Fam98c	family with sequence similarity 98, member C	1	1	1	10	3	8	3	4
ENSMUSG00000024376	75.70111339282	-0.210577304703323	0.7260330821959	-0.290038167498412	0.771787038515312	0.984735202064134	Epb41l4a	erythrocyte membrane protein band 4.1 like 4a	56	5	93	133	167	75	23	49
ENSMUSG00000017843	95.9580046865797	-0.124782181273549	0.430373342883186	-0.289939382484982	0.771862612175291	0.984735202064134	Ppp2r5c	protein phosphatase 2, regulatory subunit B', gamma	162	56	20	51	159	156	131	149
ENSMUSG00000046093	4.26632413608606	0.393828383599005	1.35860930772527	0.289876111814951	0.771911017376425	0.984735202064134	Hpcal4	hippocalcin-like 4	5	0	0	18	4	5	1	9
ENSMUSG00000022529	71.6528192856094	0.113065788487599	0.390235897438354	0.289737026321266	0.772017427799082	0.984735202064134	Zfp263	zinc finger protein 263	53	43	37	106	118	107	52	104
ENSMUSG00000098006	2.72020993353446	0.401312825711624	1.3854519127353	0.289662038806753	0.772074800429297	0.984735202064134	NA	NA	3	0	0	5	7	2	3	7
ENSMUSG00000028108	8950.8062847561	0.0591182925176279	0.204113807821134	0.289633970130201	0.772096275975571	0.984735202064134	Ecm1	extracellular matrix protein 1	11620	7370	5426	11143	10421	9232	8549	10382
ENSMUSG00000066900	10.1006787967892	0.223676713962316	0.772582814154958	0.289518107139065	0.772184925430853	0.984735202064134	Suds3	suppressor of defective silencing 3 homolog (S. cerevisiae)	9	11	1	15	10	19	8	17
ENSMUSG00000027465	363.289360788658	0.0911978425735767	0.315173237724461	0.289357825023538	0.772307565888097	0.984735202064134	Tbc1d20	TBC1 domain family, member 20	684	219	85	347	571	421	481	491
ENSMUSG00000019478	353.79981371456	-0.0719285434093732	0.248581758719061	-0.2893556783089	0.7723092084934	0.984735202064134	Rab4a	RAB4A, member RAS oncogene family	415	279	218	351	323	362	464	535
ENSMUSG00000099966	2.89947751275569	0.415610297640198	1.43657295184682	0.289306781883859	0.772346622930668	0.984735202064134	NA	NA	2	0	0	7	1	8	8	3
ENSMUSG00000041716	11.7246318428776	0.213832266416624	0.739175977742351	0.289284653256356	0.772363555429339	0.984735202064134	Gm20604	predicted gene 20604	15	13	9	7	20	7	9	11
ENSMUSG00000038408	46.1019908238578	-0.136930093243861	0.473407626425245	-0.289243530523231	0.772395022224748	0.984735202064134	1700018A04Rik	RIKEN cDNA 1700018A04 gene	67	12	22	92	53	55	41	72
ENSMUSG00000040040	34.6061779213293	0.147727202257699	0.51076150354399	0.289229319814969	0.772405896235156	0.984735202064134	Ift88	intraflagellar transport 88	42	7	14	41	66	43	54	50
ENSMUSG00000024287	84.0754449201068	-0.109734916624262	0.379417512159911	-0.289219430066826	0.772413463880419	0.984735202064134	Thoc1	THO complex 1	133	40	19	118	100	159	97	112
ENSMUSG00000028949	39.3109217145677	-0.137680193019812	0.476173757576302	-0.289138556733149	0.772475349049175	0.984735202064134	Smarcd3	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3	55	34	32	27	48	30	41	45
ENSMUSG00000079593	3.62803344244101	-0.37897265127879	1.31088072621852	-0.289097736887175	0.772506585396027	0.984735202064134	4933416I08Rik	RIKEN cDNA 4933416I08 gene	2	5	4	0	3	8	3	1
ENSMUSG00000017561	4.81735354667029	-0.422597001102547	1.46225790325842	-0.289003054906288	0.772579039788	0.984735202064134	Crlf3	cytokine receptor-like factor 3	1	0	0	1	17	7	2	21
ENSMUSG00000054737	7.0563576522708	-0.323843773464608	1.12082390029797	-0.288933679392912	0.772632129929963	0.984735202064134	Zfp182	zinc finger protein 182	6	0	0	14	8	11	8	24
ENSMUSG00000027300	37.8877800970435	0.210746796888932	0.729726312483394	0.288802518538384	0.77273250468427	0.984735202064134	Ubox5	U box domain containing 5	27	1	30	60	60	63	71	17
ENSMUSG00000016498	1.10437937982616	0.823994711412131	2.85473840758205	0.288641056996199	0.772856073164282	1	Pdcd1lg2	programmed cell death 1 ligand 2	0	0	0	0	7	0	0	4
ENSMUSG00000021965	1.8465076039193	-0.646799251347613	2.24254268892899	-0.288422269302047	0.773023523233352	1	Ska3	spindle and kinetochore associated complex subunit 3	3	0	0	0	7	9	0	0
ENSMUSG00000020003	5.77564169213312	-0.367664530097951	1.27594429072776	-0.288150926940742	0.773231210913314	0.984735202064134	Pex7	peroxisomal biogenesis factor 7	12	0	1	11	0	4	13	15
ENSMUSG00000044968	126.455410869118	-0.116698385399801	0.405090995477522	-0.288079435738227	0.773285933572517	0.984735202064134	Napepld	N-acyl phosphatidylethanolamine phospholipase D	168	57	70	52	227	169	200	165
ENSMUSG00000085214	0.784154976973077	-0.589279392869157	2.04592393375108	-0.288026051774441	0.773326796852215	1	NA	NA	1	0	0	1	1	3	1	1
ENSMUSG00000028576	2.78127273217893	-0.543543984184595	1.88717211719179	-0.288020355553694	0.773331157117465	0.984735202064134	Ift74	intraflagellar transport 74	5	0	0	0	10	0	1	12
ENSMUSG00000039943	37.2695791796671	0.1746672993351	0.606488803799313	0.287997566057126	0.773348601781563	0.984735202064134	Plcb4	phospholipase C, beta 4	21	14	26	25	109	61	29	35
ENSMUSG00000097978	1.55802150319409	0.500376394909398	1.73750106352349	0.287986238060011	0.773357273060231	1	NA	NA	4	2	1	1	2	0	2	0
ENSMUSG00000020553	51.9205513598081	-0.137488572912451	0.477470555713439	-0.287951940213392	0.773383527316529	0.984735202064134	Pctp	phosphatidylcholine transfer protein	30	36	45	70	57	48	41	89
ENSMUSG00000029521	5.29668581889788	0.424502742899705	1.47489842900587	0.287818289416602	0.77348583657084	0.984735202064134	Chek2	checkpoint kinase 2	5	13	0	0	0	10	6	8
ENSMUSG00000052783	3.11432574157712	-0.470195178001799	1.63380197680326	-0.28779202417284	0.773505942993079	0.984735202064134	Grk4	G protein-coupled receptor kinase 4	2	0	2	12	0	8	0	4
ENSMUSG00000097313	0.620453779263182	0.822533002123913	2.85818684065177	0.287781397081915	0.773514078227368	1	NA	NA	2	0	0	2	2	0	0	0
ENSMUSG00000030474	2.09069814464268	0.494628245091925	1.71939833228943	0.287675191840691	0.773595381666807	1	Siglece	sialic acid binding Ig-like lectin E	3	0	0	0	8	5	4	1
ENSMUSG00000022203	460.959208710657	-0.0613761920065359	0.213404120919971	-0.287605467701126	0.773648759030785	0.984735202064134	Efs	embryonal Fyn-associated substrate	563	310	201	645	438	607	504	752
ENSMUSG00000057963	164.214522998062	0.0744580291218618	0.258958603438217	0.287528694290422	0.773707534207409	0.984735202064134	Itpk1	inositol 1,3,4-triphosphate 5/6 kinase	209	110	105	200	198	163	202	186
ENSMUSG00000033036	2.41018604281994	-0.416866731366354	1.45002656722224	-0.287489030056138	0.773737900337828	0.984735202064134	NA	NA	7	4	1	1	2	2	0	2
ENSMUSG00000023017	3.63008347122642	-0.537452398193395	1.86949135669096	-0.287485896241157	0.773740299537551	0.984735202064134	Asic1	acid-sensing (proton-gated) ion channel 1	5	8	1	0	0	0	0	14
ENSMUSG00000030494	33.5646149657845	-0.214801685665672	0.747241770334678	-0.287459419686169	0.77376056966011	0.984735202064134	Rhpn2	rhophilin, Rho GTPase binding protein 2	57	15	19	85	2	58	32	23
ENSMUSG00000043487	11.5829334020303	-0.283386021777	0.985864263777796	-0.287449329678585	0.77376829448554	0.984735202064134	Acot6	acyl-CoA thioesterase 6	35	0	1	19	8	20	23	8
ENSMUSG00000085133	4.18210343311678	0.438598671539618	1.5260047057215	0.287416329645095	0.773793559191688	0.984735202064134	NA	NA	0	0	2	4	9	14	10	0
ENSMUSG00000023224	995.823432896879	0.0612281283894501	0.213097830698609	0.287324034171174	0.773864221544569	0.984735202064134	Serping1	serine (or cysteine) peptidase inhibitor, clade G, member 1	1641	739	337	1095	1248	1387	1174	1147
ENSMUSG00000062929	55.7832089164154	-0.1146836269755	0.399503437891772	-0.287065431979007	0.774062219990296	0.984735202064134	Cfl2	cofilin 2, muscle	69	40	25	79	37	62	67	104
ENSMUSG00000068566	15209.5142990457	0.0600100108064248	0.209046960317754	0.287064737584363	0.774062751672483	0.984735202064134	Myadm	myeloid-associated differentiation marker	23080	7847	5114	19440	20861	18905	19590	21991
ENSMUSG00000032118	6.61139682695926	-0.357172814070909	1.24543695214428	-0.286785142721163	0.77427683971027	0.984735202064134	Fez1	fasciculation and elongation protein zeta 1 (zygin I)	15	4	0	2	0	7	19	16
ENSMUSG00000022136	380.728037366013	0.0846691369518585	0.295256156841413	0.28676501739246	0.77429225049899	0.984735202064134	Dnajc3	DnaJ heat shock protein family (Hsp40) member C3	522	441	172	347	351	511	371	434
ENSMUSG00000064326	14.6196320553659	0.201319220945813	0.702320014528184	0.286648844944364	0.774381210240369	0.984735202064134	Siva1	SIVA1, apoptosis-inducing factor	9	4	11	24	20	27	22	8
ENSMUSG00000017418	77.7805478579308	-0.141691369415965	0.49436473011913	-0.286613022295948	0.774408642243573	0.984735202064134	Arl5b	ADP-ribosylation factor-like 5B	117	19	19	143	54	166	121	94
ENSMUSG00000090305	1.28330033684969	0.792416552655401	2.76557302277942	0.286528884295746	0.774473073927709	1	NA	NA	0	0	0	0	8	5	0	0
ENSMUSG00000097839	1.28319143782893	0.792242269726793	2.76561470469614	0.286461548089663	0.774524640155868	1	NA	NA	0	0	0	0	0	5	8	0
ENSMUSG00000044033	123.266751313622	0.138770218165761	0.484438512030826	0.286455793087175	0.774529047396721	0.984735202064134	Ccdc141	coiled-coil domain containing 141	128	176	104	69	116	111	110	97
ENSMUSG00000051817	1070.02513979113	0.054467436874373	0.190190211146819	0.286384018115034	0.774584014028372	0.984735202064134	Sox12	SRY (sex determining region Y)-box 12	1354	631	393	1493	1368	1460	1194	1622
ENSMUSG00000024576	11574.5590843466	-0.0402352836672206	0.140597190710371	-0.286174165101954	0.774744729916234	0.984735202064134	Csnk1a1	casein kinase 1, alpha 1	15769	6825	5188	14285	13486	14949	14287	16715
